timestamp,Clg Vlv Cmd (%),OA Damper Cmd (%),Prht Vlv Cmd (%),RA_EA Damper Cmd (%),RF Spd Cmd (%),SF Spd Cmd (%),SA Static Press (inH₂O),Eff SAT Sp (°F),MAT (°F),OAT (°F),RAT (°F),SAT (°F),Econ Ena,EF Ena,Occupancy,RF Cmd,RF Sts,SF Cmd,Schedule,SF Sts
2025-01-02 02:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.2699966430664,36.98830032348633,61.46599960327149,66.03800201416016,,,,,,,,
2025-01-02 02:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.62999725341797,36.86470031738281,61.30400085449219,66.16400146484375,,,,,,,,
2025-01-02 03:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,86.44999694824219,37.061500549316406,61.46599960327149,66.37999725341797,,,,,,,,
2025-01-02 03:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,86.62999725341797,36.86470031738281,61.46599960327149,66.37999725341797,,,,,,,,
2025-01-02 03:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.62999725341797,36.61489868164063,61.26800155639648,66.54199981689453,,,,,,,,
2025-01-02 03:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.80999755859375,35.975101470947266,61.01599884033203,66.54199981689453,,,,,,,,
2025-01-02 04:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,87.18800354003906,35.51350021362305,60.63800048828125,66.54199981689453,,,,,,,,
2025-01-02 04:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,87.2239990234375,35.24449920654297,60.76399993896485,66.50599670410156,,,,,,,,
2025-01-02 04:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,88.10600280761719,35.51350021362305,60.45800018310547,66.54199981689453,,,,,,,,
2025-01-02 04:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,87.9260025024414,35.71269989013672,60.512001037597656,66.7040023803711,,,,,,,,
2025-01-02 05:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,88.28600311279297,35.77870178222656,60.96200180053711,66.79399871826172,,,,,,,,
2025-01-02 05:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,89.0780029296875,35.9098014831543,61.46599960327149,67.22599792480469,,,,,,,,
2025-01-02 06:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,89.02400207519531,35.77870178222656,62.18600082397461,67.1719970703125,,,,,,,,
2025-01-02 06:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,88.66400146484375,35.44660186767578,61.52000045776367,67.1719970703125,,,,,,,,
2025-01-02 06:26:00,,,,,,,,,,,,,,,1.0,,,1.0,1.0,
2025-01-02 06:30:00,0.0,20.0,53.43399810791016,20.0,20.0,43.5443000793457,0.025000000372529,70.0,74.8219985961914,35.5802001953125,65.40799713134766,91.14800262451172,,,,,,,,
2025-01-02 06:45:00,0.0,20.0,22.644500732421875,20.0,20.0,67.16570281982422,1.6710000038146973,68.32749938964844,56.75,35.84439849853516,67.89199829101562,72.08599853515625,,,,,,,,
2025-01-02 07:00:00,0.0,20.0,10.303799629211426,20.0,20.0,65.65650177001953,1.5585999488830566,66.74130249023438,56.40800094604492,35.84439849853516,68.73799896240234,68.0719985961914,,,,,,,,
2025-01-02 07:15:00,0.0,20.0,11.055700302124023,20.0,20.0,64.74400329589844,1.4150999784469604,65.79620361328125,56.65999984741211,36.04010009765625,69.24199676513672,62.70800018310547,,,,,,,,
2025-01-02 07:30:00,0.0,20.0,16.11829948425293,20.0,20.0,64.0469970703125,1.4835000038146973,65.45880126953125,56.53400039672852,36.42530059814453,69.4219970703125,61.86199951171875,,,,,,,,
2025-01-02 07:45:00,0.0,20.0,18.58009910583496,20.0,20.0,64.0354995727539,1.4780000448226929,65.32379913330078,56.9119987487793,36.67770004272461,69.49400329589844,65.22799682617188,,,,,,,,
2025-01-02 08:00:00,0.0,20.0,15.014800071716309,20.0,20.0,63.972801208496094,1.53849995136261,65.15499877929688,57.25400161743164,36.67770004272461,69.58399963378906,68.7020034790039,,,,,,,,
2025-01-02 08:15:00,0.0,20.0,15.374500274658203,20.0,20.0,64.21690368652344,1.2790000438690186,64.85130310058594,57.63199996948242,36.98830032348633,69.74600219726562,67.22599792480469,,,,,,,,
2025-01-02 08:30:00,0.0,20.0,10.276000022888184,20.0,20.0,63.92580032348633,1.5530999898910522,64.51380157470703,57.59600067138672,37.44350051879883,69.9260025024414,68.57599639892578,,,,,,,,
2025-01-02 08:45:00,0.0,20.0,16.5403995513916,20.0,20.0,63.066200256347656,1.4883999824523926,64.20999908447266,57.88399887084961,37.89339828491211,70.08799743652344,64.8499984741211,,,,,,,,
2025-01-02 09:00:00,0.0,20.0,11.378299713134766,20.0,20.0,62.89049911499024,1.5414999723434448,63.872501373291016,57.91999816894531,38.40689849853516,70.26799774169922,62.4379997253418,,,,,,,,
2025-01-02 09:15:00,0.0,20.0,1.6948000192642212,20.0,20.0,62.03310012817383,1.4903000593185425,63.26499938964844,58.69400024414063,38.76639938354492,70.59200286865234,63.59000015258789,,,,,,,,
2025-01-02 09:30:00,0.0,20.0,12.587499618530272,20.0,20.0,62.051300048828125,1.475600004196167,63.872501373291016,58.44200134277344,38.83760070800781,70.26799774169922,62.52799987792969,,,,,,,,
2025-01-02 09:45:00,0.0,20.0,3.874500036239624,20.0,20.0,61.82939910888672,1.5414999723434448,63.872501373291016,58.891998291015625,38.83760070800781,70.26799774169922,63.5359992980957,,,,,,,,
2025-01-02 10:00:00,0.0,20.0,15.48859977722168,20.0,20.0,61.992000579833984,1.4931999444961548,64.20999908447266,58.76599884033203,38.62329864501953,70.08799743652344,62.83399963378906,,,,,,,,
2025-01-02 10:15:00,0.0,20.0,2.8982999324798584,20.0,20.0,61.53929901123047,1.4701000452041626,63.56869888305664,59.27000045776367,38.62329864501953,70.43000030517578,63.68000030517578,,,,,,,,
2025-01-02 10:30:00,0.0,20.0,13.46280002593994,20.0,20.0,61.57680130004883,1.4840999841690063,64.27749633789062,58.76599884033203,38.55139923095703,70.052001953125,62.65399932861328,,,,,,,,
2025-01-02 10:45:00,0.0,20.0,1.3799999952316284,20.0,20.0,61.62639999389648,1.5219999551773071,63.872501373291016,59.45000076293945,39.53670120239258,70.26799774169922,64.00399780273438,,,,,,,,
2025-01-02 11:00:00,0.0,20.0,7.682700157165527,20.0,20.0,61.99700164794922,1.469499945640564,63.872501373291016,59.14400100708008,39.74209976196289,70.26799774169922,63.12200164794922,,,,,,,,
2025-01-02 11:15:00,0.0,20.0,5.6579999923706055,20.0,20.0,62.01520156860352,1.4658000469207764,63.872501373291016,59.108001708984375,39.74209976196289,70.26799774169922,65.31800079345703,,,,,,,,
2025-01-02 11:30:00,0.0,20.0,13.842399597167969,20.0,20.0,61.95849990844727,1.530500054359436,64.20999908447266,58.94599914550781,39.945499420166016,70.08799743652344,62.869998931884766,,,,,,,,
